Table S2. List of all genes in all conditions logFC and log2 expression values  																																	
Gene locus	ctrl_0hr_1975_log2	ctrl_0hr_1976_log2	ctrl_0hr_1977_log2	ctrl_0hr_1978_log2	ctrl_1hr_1979_log2	ctrl_1hr_1980_log2	ctrl_1hr_1981_log2	treated_1hr_1982_log2	treated_1hr_1983_log2	treated_1hr_1984_log2	ctrl_2hr_1985_log2	ctrl_2hr_1986_log2	ctrl_2hr_1987_log2	treated_2hr_1988_log2	treated_2hr_1989_log2	treated_2hr_1990_log2	ctrl_4hr_1991_log2	ctrl_4hr_1992_log2	ctrl_4hr_1993_log2	treated_4hr_1994_log2	treated_4hr_1995_log2	treated_4hr_1996_log2	ctrl_6hr_1997_log2	treated_6hr_2000_log2	avg_ctrl_0hr_log2	avg_ctrl_1hr_log2	avg_treated_1hr_log2	avg_ctrl_2hr_log2	avg_treated_2hr_log2	avg_ctrl_4hr_log2	avg_treated_4hr_log2	avg_ctrl_6hr_log2	avg_treated_6hr_log2
SM_b21270	14.1186564418448	14.2609077305479	12.8304837178677	14.4260391428707	14.7521447035767	14.7667481033279	13.5953127676653	13.7972082293655	12.5990062532483	13.8901470541523	14.8230782098401	14.9585298000913	13.5915083828473	13.6624073193464	13.0210162034519	11.9565763710186	13.5061126681331	13.5491223856093	13.9838475732708	13.6668282524853	13.601374303791	14.0091940602785	13.6767504802728	13.9110925935246	13.9090217582828	14.37140185819	13.4287871789221	14.4577054642596	12.8799999646056	13.6796942090044	13.7591322055183	13.6767504802728	13.9110925935246
SMc01773	11.8715312561395	13.2774907676685	10.8025300156098	12.9889398719773	14.04528390637	13.343318326001	13.7215142479321	13.1164290946953	13.3918096289109	14.2039424056009	12.0290445865756	13.8566511661089	13.4408271460197	13.6393228856822	13.8376911811977	13.6972673331475	13.3934895465929	13.4215542869796	13.560782660933	13.496447734159	13.5440199549736	13.5737277915724	13.381005444402	13.5320588290732	12.2351229778488	13.703372160101	13.570727043069	13.1088409662347	13.7247604666758	13.4586088315019	13.538065160235	13.381005444402	13.5320588290732
SM_b20434	10.3812256971628	10.2545737050596	11.4512794251664	10.6006555860904	10.0932170763475	8.8547240593091	8.68588908021094	9.45203447515157	9.06952122473684	8.71168292135686	10.9482895599359	10.6926299932994	9.11394806699712	8.40728149248851	8.86920881538963	9.04824710940851	9.8452297234117	9.90716988186427	10.1372559874555	10.035899505881	9.98174032440657	10.1104309658829	10.3047664938861	10.2907139920826	10.6719336033698	9.21127673862252	9.07774620708176	10.2516225400775	8.77491247242888	9.9632185309105	10.0426902653902	10.3047664938861	10.2907139920826
SMc00772	12.4511065061141	12.4652546582316	12.5208100221656	12.0137214826312	12.8220382146005	12.6835407603891	12.197679028172	12.2115097893338	12.6772773521416	12.0618428044328	12.9779908208867	11.9055081667773	12.6495925993669	12.1649322210373	12.6367082482526	11.9191764462658	12.4625249816017	12.2536543805362	12.4676163114327	12.4309785933633	12.3848755408883	12.6064627556893	12.4635418791932	12.3931189477882	12.3627231672856	12.5677526677205	12.3168766486361	12.5110305290103	12.2402723051852	12.3945985578569	12.4741056299803	12.4635418791932	12.3931189477882
SMc03145	8.97868087450021	8.71197693257725	9.37573918607018	7.39245200463153	9.76805243393222	8.6193436795471	8.86815308078163	9.02677386254638	8.55459269877485	9.18575216279712	8.1822912515962	9.48745905519256	9.05584485558671	8.28637732218041	8.53994663019586	8.19637811489318	9.15288072891466	8.81002003518149	8.94049519264673	9.24388171678349	8.92239052674357	8.97567459436722	8.56976607868847	8.57771400650318	8.61471224944479	9.08518306475365	8.92237290803945	8.90853172079182	8.34090068908982	8.96779865224762	9.04731561263142	8.56976607868847	8.57771400650318
SMc00562	12.6523987556228	12.7474483795365	13.5291765702698	11.988682707068	11.0948810968628	12.111119673487	11.1134940768571	11.6798668803163	11.7957883229934	10.6453167320197	11.2378046904985	12.4450947690512	10.0589260069881	11.6058690850788	11.3903167878311	11.2409529161341	9.60087061188858	10.1863114591994	9.68127018937639	9.82337766366701	10.1709570017635	9.71284947288872	9.3106860260699	9.09059923974241	12.7294266031243	11.4398316157357	11.3736573117765	11.2472751555126	11.412379596348	9.82281742015477	9.90239471277309	9.3106860260699	9.09059923974241
SMc02024	7.6344478557018	8.8619599956676	8.4524392097555	8.39582555297794	8.38838514623588	8.76717669227751	8.07510272517272	8.27080007302734	7.61226241267899	8.32625411074568	7.9816690609062	8.79477056743574	7.30503197975292	8.57029338120292	8.38277539622392	8.67190917569949	7.73463754958224	7.78891060103846	7.78894024625908	7.80243896061121	7.77079911525363	7.9784116755326	8.01498825330113	7.91643429797956	8.33616815352571	8.4102215212287	8.06977219881733	8.02715720269829	8.54165931770878	7.77082946562659	7.85054991713248	8.01498825330113	7.91643429797956
SMc03992	12.4724343387102	12.8545860935071	13.0639924517782	12.5063168392385	12.2468435521086	12.5096051239562	13.3660273801815	13.3379848689226	13.7270724432406	12.9916052528773	13.2138439060147	13.0616231645719	13.805197079809	13.7503026829843	13.7065067197328	11.5245936648011	13.2778538676036	13.2194736910596	13.197837338223	13.2966683306572	13.3100790834618	13.3276372034534	13.5549351257453	13.4689611264809	12.7243324308085	12.7074920187488	13.3522208550135	13.3602213834652	12.9938010225061	13.2317216322954	13.3114615391908	13.5549351257453	13.4689611264809
SMc04190	13.9427713692448	14.1831073076086	13.3774211172168	13.8496444843099	13.0704693951489	12.0953460014623	12.1170577028217	12.6270379642702	13.0631767923795	13.2738918891233	13.3436879085549	12.2839095474284	12.9374542216392	13.1909579323577	12.8433607384819	13.2155971625252	13.0040885024896	12.7840653189421	13.3820414866594	12.9671424861958	12.935137251956	13.5073258459108	13.1811940835391	13.12640056205	13.838236069595	12.4276243664776	12.988035548591	12.8550172258742	13.0833052777883	13.0567317693637	13.1365351946875	13.1811940835391	13.12640056205
SMc01337	12.8972262361496	13.101881811148	12.2740224330363	12.5053819299915	12.7795110852221	12.6573113049841	12.5025654583554	12.7480709313468	12.9063934530291	13.122001027032	12.3220804224288	12.1772330594584	13.1020559447001	13.0152113513332	12.4466872582052	12.4532133554914	12.2628012833476	11.9515154341404	12.4419683072697	12.2333404020561	12.1261697344965	12.5365701886207	11.7328420072871	11.6310905567174	12.6946281025813	12.6464626161872	12.9254884704693	12.5337898088624	12.6383706550099	12.2187616749192	12.2986934417244	11.7328420072871	11.6310905567174
SMa0384	12.8658294791515	13.1461620405815	13.2271505413771	13.1742689119581	13.2452044381085	13.2653966500889	13.7144385861799	13.2687646996053	13.1721819035212	13.7674652858231	13.4428824560111	12.8472952109395	14.0275200112462	13.7935711791335	13.6346486595072	14.1449152177727	13.1691153982298	13.2082386781188	13.143621381624	13.3053321727674	13.3115085354611	13.1440578260114	13.0758982324111	13.7946134307043	13.103352743267	13.4083465581258	13.4028039629832	13.4392325593989	13.8577116854712	13.1736584859909	13.2536328447466	13.0758982324111	13.7946134307043
SM_b20655	9.02045944736789	8.56815169375107	8.39664529226713	8.62587172259832	8.32689968277382	7.94080946152799	9.11165664717687	8.03309255729715	9.01609222395125	8.88713526444107	8.76693435166809	7.73753476243687	9.51200244938888	9.19611468560786	8.7942581817788	8.53734798248953	8.42274840826074	8.67180556494075	8.76895386896686	8.40055926918205	8.70371832185657	8.99919744229572	8.15564904748652	8.44135161229666	8.6527820389961	8.45978859715956	8.64544001522982	8.67215718783128	8.8425736166254	8.62116928072278	8.70115834444478	8.15564904748652	8.44135161229666
SMc01096	13.1304954777948	11.5014991042718	12.5981292781447	12.5141711358335	12.8227053607954	12.7206442700619	13.1963534368239	12.8316421595046	12.673754811451	13.2668713672884	12.5116306122828	13.1248987193247	12.621383575599	13.1211750935981	12.9808483207802	13.3515020400821	13.0714359094853	12.9545164549377	13.0456183399362	13.1244703582129	13.0342611057621	13.1528459774214	12.7435202658539	12.8783160003558	12.4360737490112	12.9132343558937	12.9240894460813	12.7526376357355	13.1511751514868	13.0238569014531	13.1038591471321	12.7435202658539	12.8783160003558
SM_b21598	12.5634825555318	12.1544491933702	12.4468275871357	12.3650775709574	12.2708429578139	12.3175610532417	12.2265892627284	11.9763114252434	11.7222033461873	12.0777455778045	12.0902252850223	12.6470286816456	12.5027527479689	11.4067311157175	11.6563799026487	12.2260013164443	11.7689871533777	11.3865753830617	11.7148596855209	11.5851208778292	11.4850354302589	12.0404073878245	11.4568228850941	11.1901939287692	12.3824592267488	12.2716644245946	11.9254201164117	12.4133355715456	11.7630374449368	11.6234740739868	11.7035212319709	11.4568228850941	11.1901939287692
SMc02879	12.2158226108982	12.09189492416	12.312809565385	11.9731019036011	11.6583598308225	11.3845947250315	12.2464942261098	12.1867391651752	11.8632056475226	12.2633481676182	11.9428298695673	12.4351025586614	11.5145703069871	11.6142798058845	12.4522380623501	11.7780147107259	11.8585540509588	11.9932321903891	11.6152516753994	11.9979160021761	12.0351918312877	11.674377430042	11.5714541352187	11.586245353759	12.1484072510111	11.7631495939879	12.1044309934387	11.9641675784052	11.9481775263202	11.8223459722491	11.9024950878353	11.5714541352187	11.586245353759
SM_b21486	11.4615512815533	10.8212622975558	10.8840329758779	11.0106212748581	11.1335352970196	10.8322176356489	10.9137125336132	10.8074496986483	11.0890113098944	11.5892577065973	11.2838885211851	11.1942318224096	10.9538419765586	11.1712849308652	11.4052473869176	11.6705860849694	11.3041238219751	11.2221813275857	11.3444388714426	11.3626511888547	11.2397826535701	11.5088432779336	11.7258163160334	12.0064494068412	11.0443669574613	10.9598218220939	11.16190623838	11.1439874400511	11.4157061342507	11.2902480070011	11.3704257067861	11.7258163160334	12.0064494068412
SMc03859	15.9317623559239	15.2818099922868	15.7082873143965	15.8964674725493	15.5431272497313	15.4188493495783	15.3370377050494	15.316649196807	15.483327383444	15.7139255324663	15.5968121453397	15.7211722732919	15.4659347850869	15.229432906466	15.4430868344483	15.5730791003805	15.4639312491409	15.4096580857424	15.5716996788882	15.4916803819831	15.6030440180436	15.5912613828682	15.2435037631246	15.2603971911579	15.7045817837891	15.4330047681197	15.5046340375724	15.5946397345728	15.4151996137649	15.4817630045905	15.561995260965	15.2435037631246	15.2603971911579
SMc02156	13.6064784220031	15.0583376981165	13.262808445238	12.7505812825741	14.5575633964691	15.007324886772	15.0569651168175	14.549475023132	15.3767931313982	15.2125157577272	13.3886967795519	14.8981848474885	14.8146333330614	15.2771402866331	15.1440115453804	13.8765475270276	14.3528734075718	14.953818752825	14.6743668460488	14.3295835338709	14.9816526598336	14.9107438472097	14.4227044097538	14.644817059787	13.6695514619829	14.8739511333529	15.0462613040858	14.3671716533672	14.765899786347	14.6603530021485	14.7406600136381	14.4227044097538	14.644817059787
SMa0872	11.9909852621662	12.8618489567039	11.4758719911383	13.1035857351937	12.5013902336738	11.7605335706248	12.5398623825332	11.8894575317287	12.464643892306	11.988441452942	12.2963743725886	11.3753140243063	11.297025081151	11.8526315575763	12.5228583783587	11.6838459145717	11.9647372686544	11.8494335073133	12.2032882946279	11.9721767422653	12.0482168306365	12.2385047270097	11.5528044826375	11.6944524939254	12.3580729863005	12.2672620622773	12.1141809589922	11.6562378260153	12.0197786168356	12.0058196901985	12.0862994333038	11.5528044826375	11.6944524939254
SMc01779	10.9324812251721	10.3290143580934	11.2490268973297	10.1160495540697	9.94666557993245	10.4965500727188	12.3658079367362	12.097910571609	11.4821513092203	10.6371888116992	9.08497796803814	9.77526977005422	11.507019582391	11.8663754464856	12.0904368953953	11.8261884239796	12.0527800835423	12.4736102004483	12.0857342760483	12.2083400268711	12.5921260971492	12.0531280682736	11.4185498502964	11.5347272907264	10.6566430086662	10.9363411964625	11.4057502308429	10.1224224401611	11.9276669219535	12.204041520013	12.2845313974313	11.4185498502964	11.5347272907264
SMa1208	13.6593249459596	11.8622158867779	8.7217755785375	8.5319317029226	9.17766926553305	8.98900411239329	8.30549976645839	8.94327677042305	9.52383066304821	9.26796795060807	8.45378017534159	8.83693959052401	8.33807919101912	9.17820999454689	9.05564963945834	9.32847402417568	8.492868117125	8.45320920963207	8.49198228113698	8.6176506151237	8.66288788031563	8.39912158971226	14.2998614370317	13.6741140710761	10.6938120285494	8.82405771479491	9.24502512802644	8.54293298562824	9.18744455272697	8.47935320263135	8.55988669505053	14.2998614370317	13.6741140710761
SMa0853	9.9011860355768	10.1322750681682	10.6153895022641	10.0052271623051	9.57423106000271	10.4683460732865	9.90307671415078	9.60052561802289	9.57489677791646	10.2361477484181	9.32282541151641	10.4233148596294	10.1950426923718	9.80405369989458	9.79451308713447	10.4452566689415	9.1920824787086	9.44120430732371	9.60067826969996	9.31832042821454	9.57624932258148	9.58123271316539	9.3286616227817	9.21899071511081	10.1635194420785	9.98188461581334	9.8038567147858	9.98039432117253	10.0146078186568	9.41132168524409	9.4919341546538	9.3286616227817	9.21899071511081
SMc00621	10.4980068563787	10.9456585292882	11.8647536757871	10.5589231326939	10.5564569363664	10.7321081586345	12.1312446092912	11.5068094907003	11.8150554831451	12.5349903381269	9.77888965128104	10.7672580746504	12.3304688041827	12.1122396255577	12.2357103865747	12.5959381980314	11.3607682973433	11.4511186579413	11.3248718732051	11.4391369331952	11.5763758420713	11.3631154324751	10.5458001816618	10.8216450171146	10.966835548537	11.1399365680974	11.9522851039908	10.9588721767047	12.3146294033879	11.3789196094966	11.4595427359139	10.5458001816618	10.8216450171146
SMc00498	9.45692317917818	7.55243916718355	8.03527180442668	9.00680379947343	8.85543865388459	9.22911407761605	10.0516228308369	10.0062303851616	8.99957738796908	10.5825791854488	9.5018992701539	9.80786494879534	10.224433681939	9.29315144897	9.71901917173016	10.0528543547323	9.81310578121067	9.68407895045097	9.71830955111954	9.64845336433639	9.76906761939553	10.0405024315976	9.68209941582915	9.81890240324207	8.51285948756546	9.37872518744583	9.86279565285982	9.84473263362941	9.6883416584775	9.73849809426039	9.81934113844319	9.68209941582915	9.81890240324207
SMa0480	8.8393148166511	8.65861925072886	9.21162899681883	9.07426105967625	9.49297938192039	9.8112751583462	8.93642425562902	9.24185293219648	9.25843536693127	9.14904511693414	9.54668913846688	7.88413564212712	9.06104814826771	9.11943878032889	8.32431209102749	9.1647944398672	8.79799198586675	8.74956784084225	8.86600864208399	8.82089192777688	8.86004786385989	8.97529585229177	8.70634951342868	8.54625696366192	8.94595603096876	9.41355959863187	9.21644447202063	8.83062430962057	8.86951510374119	8.804522822931	8.88541188130951	8.70634951342868	8.54625696366192
SMc03880	12.511102858748	13.0926643164635	12.6145325525513	13.1531654512847	13.7639605486108	14.1028681684155	13.5427175075533	14.1799269984142	13.9630668182169	13.4370677610523	13.0900017882158	14.1937976766976	13.9831197159195	14.3819091035068	12.9892367056996	12.8894786716872	14.7283529330552	14.2507953944432	14.5720800407464	14.6992236990875	14.4496952794626	14.6450430741363	15.2472337069936	15.0095812285724	12.8428662947619	13.8031820748599	13.8600205258945	13.7556397269443	13.4202081602979	14.5170761227483	14.5979873508955	15.2472337069936	15.0095812285724
SMc00575	14.0879982999402	14.2338418378914	14.33950078628	13.77757649765	13.1817219128129	14.1067606793351	14.357263735921	13.644096026715	13.9880486736237	14.4991970697596	13.724771403184	14.1069223887069	14.3513831461417	13.9420347267571	13.6565925686647	13.9014620314998	13.6320741694708	13.8356568991755	13.6101596723239	13.5751439205408	13.85447776826	13.8910982500476	13.2978983158485	13.3987204097958	14.1097293554404	13.8819154426896	14.0437805900328	14.0610256460109	13.8333631089739	13.69263024699	13.7735733129495	13.2978983158485	13.3987204097958
SM_b20059	12.4979373422877	13.013173789076	13.4376169597082	12.7104752514027	12.5843844237793	12.2321241462714	12.468145711788	13.2245517029046	11.8644969686594	11.8171699947502	13.5939108912206	13.2181303258151	14.0205617992154	13.6742375763618	13.9780312154771	13.450573234738	14.2686654600326	14.3412153466113	14.1228298533239	14.351523418527	14.4300098684389	14.194400342901	14.8724857116111	15.0524693444424	12.9148008356187	12.4282180939462	12.3020728887714	13.6108676720837	13.7009473421923	14.244236886656	14.3253112099557	14.8724857116111	15.0524693444424
SM_b20837	12.8132557468571	14.3379334120003	12.4235005135653	13.5451072585832	13.1953021081167	14.0070241521379	14.4595855412961	13.0558888262438	14.5359236545284	13.3125644099917	14.8617280503904	14.4925974410636	14.4277701311142	14.829290229947	13.6013168695532	13.2868761519977	12.7980734549612	14.3520969045108	13.2067867436095	12.9658415268294	14.3420335009089	13.2924642243103	12.9289536937056	13.6560822742889	13.2799492327515	13.8873039338502	13.6347922969213	14.5940318741894	13.9058277504993	13.4523190343605	13.5334464173495	12.9289536937056	13.6560822742889
SMa1389	14.3697255451285	13.9216007502385	14.2494907630406	14.0195487200039	13.759708673262	13.2950975691811	13.2607468234286	13.9350590212887	13.6699197251122	12.6957618010858	14.4913180061379	13.8341346540536	13.1701613150253	13.1464172754072	13.616530062396	13.9261908263835	14.5411334166203	14.619632923539	14.481928251607	14.8505597785914	14.68345962171	14.3523138436071	15.5992759432288	15.5770118585612	14.1400914446029	13.4385176886239	13.4335801824955	13.8318713250723	13.5630460547289	14.5475648639221	14.6287777479695	15.5992759432288	15.5770118585612
SM_b20334	13.2287131353502	12.4838327721719	12.6358410491147	13.8424133846538	12.5160964878789	11.2349480950149	11.8903196235981	11.4840912051073	11.1447591991842	11.9957272197101	12.9937569734317	11.0875159389541	11.1251012249273	10.6673800643821	11.3640758546777	11.8858335776439	12.2573844496512	12.4846620239563	12.5602352316398	12.3946356836411	12.5471815581937	12.6041560415369	12.4964526495747	12.7627999638019	13.0477000853227	11.8804547354973	11.5415258746672	11.735458045771	11.3057631655679	12.4340939017491	12.5153244277905	12.4964526495747	12.7627999638019
SMa1062	12.2189953183834	11.4679234506933	12.1669537868417	11.6020309874885	11.8487761304437	10.9728013674664	11.2656834424178	11.8596824194824	11.5756379726667	12.0999210989887	11.4739772709439	11.6075914316866	11.4692513956226	11.7105605267643	11.6121350168508	11.8402563820049	10.4827219119843	10.3896741854335	10.6087277266996	10.656071722854	10.4125846699645	10.6563727993447	10.3136658696986	10.4310233555325	11.8639758858517	11.3624203134426	11.8450804970459	11.516940032751	11.7209839752067	10.4937079413725	10.5750097307211	10.3136658696986	10.4310233555325
SMc01189	13.0296929917755	13.0909292078445	13.3755935426888	13.0394377252467	12.9761354685066	13.2033469188706	12.9407220519588	13.2463781210038	13.3527598677014	13.4363633686839	13.1763482391814	13.0029789474541	13.7669579662718	13.3557592558199	13.3258926855792	12.4470441535145	12.9671064661377	12.9799317881265	12.725443222372	12.9547161719524	13.0354124531368	12.9263501513951	13.0359260734081	13.1447331985237	13.1339133668889	13.0400681464453	13.3451671191297	13.3154283843024	13.0428986983045	12.8908271588787	12.9721595921614	13.0359260734081	13.1447331985237
SMc03748	8.93962314600941	8.68375023873572	8.4326344956936	8.71166305773821	9.499480886121	9.59576271116994	9.7123178556746	9.48702332849632	9.70692764047455	10.2970009698084	9.11431786792394	10.1659221338978	9.904385217271	9.77339328698257	10.0103968417736	10.0904191749166	9.20436849764861	8.97415371942623	9.05167208593928	9.02318839184431	9.074892295338	9.37677565435936	9.05714800385937	9.22046172906342	8.69191773454424	9.60252048432185	9.83031731292643	9.72820840636423	9.95806976789091	9.07673143433804	9.15828544718056	9.05714800385937	9.22046172906342
SMc00295	13.4503840414755	13.1857734065792	13.5951332247209	12.7978373680806	13.0476891530522	13.04593438689	10.839078162759	12.5498159593142	10.3743440774175	11.6729529651161	13.1174652249895	13.8077126609271	10.7914246225705	11.969350037465	12.7682128211645	12.1824370831329	13.9694393983843	13.6541531164092	14.2340080747155	13.9477331538472	13.8466892373268	14.3078528499791	13.8702709234952	13.7403881321398	13.2572820102141	12.3109005675671	11.5323710006159	12.5722008361624	12.3066666472541	13.9525335298363	14.034091747051	13.8702709234952	13.7403881321398
SMc00322	13.0062402239432	13.041760289196	12.7008870352946	12.8920888065475	13.0615420107305	13.5370538052286	13.3783487949546	12.7164135102744	13.5912197956848	13.6873864977083	13.480646603666	13.2990837239896	13.4449354889393	13.3437301036845	13.4454927102727	13.1342317235302	12.9481793172196	13.0842699964628	13.0432949605323	13.0259689482992	13.1929373579048	13.1018155937918	12.7001095106291	13.149988346881	12.9102440887453	13.3256482036379	13.3316732678892	13.408221938865	13.3078181791625	13.0252480914049	13.1069072999986	12.7001095106291	13.149988346881
SM_b20318	10.2658033717266	10.3092282093607	11.2473022084393	11.7045564259945	12.3605826961344	12.8135718674526	11.9853646984164	10.9933901234166	12.4182068120164	10.8924984017817	12.4210760070179	12.7646895363647	9.31435304609188	9.24642099616834	8.94548833355238	11.5444304683995	10.2799728550081	10.1027401677496	10.2021603922243	10.4079105151677	10.1429666342487	10.2795823519068	10.4714848013125	10.795532661607	10.8817225538803	12.3865064206678	11.4346984457382	11.5000395298248	9.91211326604006	10.194957804994	10.2768198337744	10.4714848013125	10.795532661607
SMc01353	14.9851032531718	14.8678807616723	14.4780128058201	14.3570132637144	15.1579481572079	14.9190685894815	14.9509384231652	15.1928830811442	15.1788894528799	15.2367297559078	15.1191862410235	15.0941554186022	15.2475193763256	15.2888431677026	15.2238115437118	15.2786893137374	15.4328046802611	14.9294094314913	15.4886620302224	15.5366162821744	14.9716280958998	15.5882367359749	14.7931871348541	14.8114102172694	14.6720025210946	15.0093183899515	15.202834096644	15.1536203453171	15.2637813417173	15.2836253806583	15.365493704683	14.7931871348541	14.8114102172694
SMc01033	14.1706845679525	13.4654260692081	13.4205974994776	13.4739468419382	14.0574798134318	14.8139314947691	14.810963514587	14.5912664535557	14.2975059381499	14.444042919617	13.9295008776985	14.2690847579073	13.327485608089	14.2781999579123	14.1984716478232	13.7157386017315	14.2751928737063	14.3857688487036	13.9671904436649	14.3625465710737	14.4287888837244	14.0825790319952	14.7782522767652	14.6094368911095	13.6326637446441	14.560791607596	14.4442717704408	13.8420237478982	14.0641367358223	14.2093840553583	14.2913048289311	14.7782522767652	14.6094368911095
SM_b21348	10.197152406963	9.64167642144716	10.3824869942689	9.88833577072734	10.2083136759892	8.81701919145041	10.5828407630303	8.23022088469084	9.62873612592901	8.83143749325577	10.52822930231	8.45707339741041	8.91788910613449	10.0608254759315	9.63263132185794	10.1055119969621	10.4475985462951	10.4076016855175	10.547891923224	10.548022311405	10.5787082268274	10.5224621965037	10.5073487617824	10.5542613955778	10.0274128983516	9.86939121015662	8.89679816795854	9.30106393528496	9.93298959825051	10.4676973850122	10.5497309115787	10.5073487617824	10.5542613955778
SMc02786	13.2364653170639	13.2972150561251	12.473344562674	11.859105616768	13.8178429586045	14.1069578497044	14.9237808389331	14.3915459214657	14.8139211040211	14.6017240482742	12.0357133990844	14.3907657098208	15.0640611645003	14.4806098441627	14.6238194747585	14.1891810511763	14.2203540812318	14.297141950839	14.1148220938867	14.3778479961538	14.4068203534805	14.0937642629683	14.2342139392777	14.6184846145477	12.7165326381577	14.2828605490806	14.602397024587	13.8301800911352	14.4312034566992	14.2107727086525	14.2928108708675	14.2342139392777	14.6184846145477
SM_b20151	10.2311326221539	10.7056779158969	11.6497824789042	10.5410988471132	10.2974739460457	10.5471457087368	10.5631610209054	10.5528255129327	10.3220335116546	10.8805121844472	10.4392758745233	10.262119372434	10.8132335733676	10.3498294557489	10.447773766966	10.3145599007936	9.50616232051108	9.5290467174591	9.46449154495584	9.51275673032267	9.61031935948112	9.62275788681442	9.30717014772079	9.52775174492076	10.781922966017	10.4692602252293	10.5851237363448	10.5048762734416	10.3707210411695	9.49990019430868	9.58194465887273	9.30717014772079	9.52775174492076
SM_b20405	10.9471899753167	11.8750080756189	10.3674021632511	12.0720679413449	12.0287833925719	10.3303465228897	11.648462853891	11.4800293475385	11.3938709508791	12.1115390424425	9.21446874606031	11.4068140653123	11.5899377887007	11.9717952162159	12.0965396608904	12.6189690533529	12.0744699750798	11.795296073916	12.1702463895524	12.1062637398511	11.9421992717857	12.2378410761945	11.788714069375	12.1041128295037	11.3154170388829	11.3358642564509	11.66181311362	10.7370735333578	12.2291013101531	12.0133374795161	12.0954346959438	11.788714069375	12.1041128295037
SMc02654	13.351315917211	12.3505233928429	12.7099786244848	12.5577518380604	12.7110362654178	13.5305432348031	14.5560414207059	14.0638020836906	13.5924567272666	14.2871963835205	12.4380070074844	13.7107611886193	14.6205644643295	14.2958006740422	14.4924181470325	14.0951166219745	13.7640676601016	14.0654836450471	13.532090832841	13.8285250752485	14.1070556113337	13.6725286478833	14.0459645348452	14.5089179604658	12.7423924431498	13.5992069736423	13.9811517314926	13.5897775534778	14.294445147683	13.7872140459966	13.8693697781551	14.0459645348452	14.5089179604658
SMc03182	11.040109677597	10.9813469430161	12.6187506689428	12.0897784006771	12.506760039673	12.8355376727038	11.638040025407	12.3273439198125	12.8657423953675	12.4117811851758	12.783203496928	10.9780903199282	11.0041396954428	11.7153227378658	12.4603832502191	12.956069524588	12.7026458975555	12.4144960993498	12.6723473957576	12.687580890353	12.6020876678878	12.7466757236193	12.6200325550905	12.7275572063535	11.6824964225582	12.3267792459279	12.534955833452	11.588477837433	12.3772585042243	12.5964964642209	12.6787814272867	12.6200325550905	12.7275572063535
SMc00268	10.0231653278669	10.3172108995982	11.3040652161996	10.5211897115356	10.1887153932907	10.1272646210421	9.94240644358937	9.83212046050261	8.76274634436711	10.1723466549115	10.1242124259316	10.5108349097191	9.67901312670395	9.33711616676178	9.36576070640815	9.83270348155098	9.49612596301535	9.61052951945271	9.5820784768425	9.65705237692108	9.55020721912663	9.72832945511162	9.47430494524901	9.50325874455709	10.5414077888001	10.0861288193074	9.58907115326041	10.1046868207849	9.5118601182403	9.56291131977019	9.64519635038644	9.47430494524901	9.50325874455709
SMc04315	8.91629359175137	9.38265771059999	9.33603736886812	9.69108456409169	9.29892115740184	9.4650665224123	8.84345004712564	9.05641530210446	8.74311010203566	8.31776189709238	9.5740717872163	7.86049981186801	9.64872809002577	8.83092179295603	9.36845665378294	9.42289114328428	8.87892167368866	9.07285494698671	8.77155746150566	9.02365568970969	9.06285409100527	8.88402268987512	8.81283725796779	8.67341903375441	9.33151830882779	9.20247924231326	8.70576243374417	9.02776656303669	9.20742319667442	8.90777802739368	8.99017749019669	8.81283725796779	8.67341903375441
SMc01995	12.2840841234048	12.5653326338618	13.0832747565045	12.232442173162	12.788633268833	12.6072187459622	11.0149693969106	11.8584009661051	12.0482002369273	12.5513529782809	12.7906874929922	12.7971194721764	10.3261462042071	12.4579892078527	11.0719383816186	11.7599202176953	12.4783165731253	12.519876980588	12.2683520568073	12.5783538089778	12.4969255383132	12.4386100783317	12.2710459479882	12.4156064495405	12.5412834217333	12.1369404705686	12.1526513937711	11.9713177231252	11.7632826023889	12.4221818701735	12.5046298085409	12.2710459479882	12.4156064495405
SMa2059	9.23818707858319	8.90593926613914	8.80984604182874	9.49241123986191	9.953858053825	10.3470861822842	10.8407613391543	10.7710957562465	10.8820274123289	11.1577072115374	9.71123229016857	10.8707189005468	11.1560937667031	10.9951064360346	10.4487480119937	11.01480055472	9.7536590084995	9.68334743705982	9.69616770914394	9.78800607246789	9.73389310234851	9.85872713302649	9.33385335939355	9.61080282684192	9.11159590660325	10.3805685250878	10.9369434600376	10.5793483191395	10.8195516675828	9.71105805156776	9.7935421026143	9.33385335939355	9.61080282684192
SM_b20168	9.04368510603542	9.95722079711392	7.88023892396208	9.66842546768368	9.07605947671368	9.34470483753897	9.51927019511719	9.3624917989091	9.28396261983626	9.10966663666484	8.38590977916998	8.28357550413113	9.97746889847664	9.18546124406188	9.76557300684683	9.45219028774116	9.2461426461524	9.365672878456	9.39426467044049	9.45275563577473	9.48994885619852	9.31108628217593	9.38553354029851	9.7140077779701	9.13739257369878	9.31334483645661	9.2520403518034	8.88231806059258	9.46774151288329	9.3353600650163	9.41793025804972	9.38553354029851	9.7140077779701
