baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Dda3937_02763	554.776768180608	-0.342269823183807	0.278052151308573	-1.23095549368351	0.218339510560826	0.509593042366543
Dda3937_00075	58.0104193688181	-0.519468606291421	0.422166524039701	-1.23048270459874	0.218516399713643	0.509593042366543
Dda3937_02963	4423.04916702621	-1.18212223203619	0.960754877650964	-1.23040981579658	0.218543679463667	0.509593042366543
Dda3937_00720	7120.84519508461	0.237967001487444	0.193461254912752	1.23004992185523	0.218678411146453	0.509607964003852
Dda3937_00346	3501.17806873393	0.345106868590559	0.280888427995839	1.22862615257212	0.21921200541008	0.510118976054455
Dda3937_03987	6374.23160650495	-0.361026827511492	0.293860609982289	-1.22856488841172	0.219234986694961	0.510118976054455
Dda3937_02693	1268.95294267342	-0.679742115899973	0.553339143861385	-1.22843670729041	0.219283075327362	0.510118976054455
Dda3937_03360	223.743527989654	0.383633669511145	0.31249014297616	1.22766646607606	0.219572199726202	0.510492508848213
Dda3937_01587	3299.8475267719	0.62043019442777	0.505767121707745	1.2267112032369	0.219931155423678	0.510552196646318
Dda3937_03099	17795.7686538519	0.471200066579527	0.384266711074648	1.22623181503742	0.220111452006504	0.510552196646318
Dda3937_01210	167.585468146235	-0.575278865838612	0.469167306218241	-1.22616997862807	0.220134716229034	0.510552196646318
Dda3937_03176	826.96753923028	0.485676188455839	0.396177107400001	1.22590674570572	0.220233770004841	0.510552196646318
Dda3937_00634	959.926458997337	0.497552097471955	0.405950504275679	1.22564719647218	0.220331468921111	0.510552196646318
Dda3937_02577	2489.91820522995	0.520494281476974	0.424703740487345	1.22554673259932	0.220369293641851	0.510552196646318
Dda3937_02670	150.007330002299	0.692076162130404	0.565852287461918	1.22306859487067	0.221303789120376	0.512418277899133
Dda3937_02101	1962.94244305783	0.348287481517269	0.285041557169287	1.22188317021584	0.221751810692127	0.512762777246255
Dda3937_03144	1980.46181737125	0.421599930079315	0.345142265767666	1.22152506921049	0.221887279749637	0.512762777246255
Dda3937_03546	3323.15103010416	0.649368786519852	0.531661664625945	1.22139478868901	0.22193657937352	0.512762777246255
Dda3937_01834	1777.67453268104	0.339599145305339	0.278112796024387	1.22108421532521	0.222054135493744	0.512762777246255
Dda3937_04620	1029565.19611781	0.463564764783123	0.379669930081513	1.22096781455302	0.222098206210919	0.512762777246255
Dda3937_01705	3239.49350811564	-0.502415168489964	0.411695848510966	-1.22035519742818	0.222330253584496	0.513000253912862
Dda3937_01211	19.5366236553134	0.862550387014501	0.706981561144156	1.22004651099893	0.222447243712662	NA
Dda3937_03414	5218.75123286526	0.304102831557247	0.249433875208042	1.21917214052666	0.222778863593684	0.513668310607697
Dda3937_00283	301.395784420599	-0.61726425560274	0.50647861450982	-1.21873705605545	0.222944008563611	0.513668310607697
Dda3937_03569	924.966350213652	-0.642897055889033	0.527583661187954	-1.21856892694787	0.22300784877554	0.513668310607697
Dda3937_03109	1476.72586543475	0.424144736185803	0.348231941176232	1.21799492244496	0.223225902281108	0.513831011172124
Dda3937_01374	7247.87937140225	0.425677831534865	0.349574746644355	1.21770189529147	0.223337276575947	0.513831011172124
Dda3937_02183	114.674462182607	0.35090881772066	0.288334472319769	1.21701999381987	0.223596608810779	0.514025471446067
Dda3937_01331	4341.15856235178	-0.31598765019299	0.259687624692728	-1.2167990314012	0.223680688657468	0.514025471446067
Dda3937_03532	17332.8345744598	0.733949400067914	0.603753783667164	1.21564356186714	0.22412073217089	0.514289271175617
Dda3937_00269	733.838712196175	0.307893942176619	0.253299272014298	1.21553425609229	0.224162391681078	0.514289271175617
Dda3937_02983	170.006573243159	-0.309061260195202	0.254271472896403	-1.21547752358803	0.224184016218835	0.514289271175617
Dda3937_01115	2830.21249272767	0.645441859083305	0.531264717598036	1.21491572412617	0.224398235933656	0.514483484349046
Dda3937_02023	302.661151576226	-0.384848325338633	0.317011551424445	-1.213988334524	0.224752178818792	0.514772541003795
Dda3937_03137	2321.40815623577	-0.331253608631925	0.272882395495927	-1.21390611523296	0.224783577461743	0.514772541003795
Dda3937_01097	3447.35389979226	0.663797150305468	0.547273034608638	1.21291769980985	0.225161287767924	0.515018990805243
Dda3937_02315	686.217452208383	-0.346539353836792	0.285784878214204	-1.21258813973023	0.225287325648384	0.515018990805243
Dda3937_02846	3311.42235756442	-0.984003142997237	0.811544117346264	-1.21250727097242	0.225318261020111	0.515018990805243
Dda3937_00868	677.456133326575	-0.649237647855951	0.535556393874472	-1.21226756935727	0.225409973815037	0.515018990805243
Dda3937_03809	233.034426812999	0.382700876505243	0.316059894061206	1.21084922097434	0.225953196956354	0.515963280686417
Dda3937_01560	11691.886754406	0.237189489998345	0.19616649114868	1.20912337580924	0.226615449814571	0.517078556604782
Dda3937_03843	12659.7429114044	0.946471343655431	0.782920756963222	1.20889800817976	0.226702031490538	0.517078556604782
Dda3937_00652	142.063086906315	0.526067163744235	0.435768321841547	1.20721754514208	0.227348375288773	0.51825510807791
Dda3937_03979	542.323293973123	1.35547288963552	1.12402430964761	1.20591065335631	0.227851942469792	0.519050437158463
Dda3937_00330	2352.29124950297	0.767262639856342	0.636442587816657	1.20554886574839	0.22799148561589	0.519050437158463
Dda3937_04202	26227.7575288734	0.409621338922709	0.339851493329999	1.20529509789431	0.228089401370314	0.519050437158463
Dda3937_04155	187.54896589877	0.439888665798865	0.365158599501018	1.20465098288788	0.228338066202118	0.51931870612177
Dda3937_00311	400.551249458923	0.519235363488209	0.431260092863702	1.20399585326879	0.228591181299478	0.519596783594863
Dda3937_03249	375.690000555888	0.679463175553862	0.564699157510927	1.20323036880166	0.228887185996205	0.519971976882683
Dda3937_00105	299.700534328726	0.740673600823483	0.615890334518245	1.20260630718104	0.229128705807762	0.519996242954732
Dda3937_04641	455.381064606735	0.358807460243038	0.298546200757715	1.20184902481552	0.229422027275595	0.519996242954732
Dda3937_01943	2143.35204764403	0.418680175333842	0.348390487845645	1.20175547249539	0.229458281836029	0.519996242954732
Dda3937_03622	511.86225600213	0.459944982335987	0.382899257013588	1.20121670102814	0.229667152605203	0.519996242954732
Dda3937_00090	5046.00638401577	-0.640079640163514	0.532860382511927	-1.20121454168942	0.229667990009066	0.519996242954732
Dda3937_03138	2291.67838966989	0.346052338370221	0.288095000134534	1.20117439805836	0.229683558333568	0.519996242954732
Dda3937_02781	35023.9993052791	0.433836581113254	0.361293961812139	1.20078558450649	0.229834385125937	0.520041221273558
Dda3937_02415	3068.73258057344	-0.444628538200272	0.370632840623645	-1.19964689975157	0.230276503786475	0.520744872742649
Dda3937_02121	550.845859715372	0.433221990315166	0.361520878690815	1.19833186919661	0.230787844479805	0.52154759259241
Dda3937_00116	2251.8550128832	-0.427699103078121	0.357070814564998	-1.19779910771808	0.230995234673327	0.52154759259241
Dda3937_02169	892.181370618327	0.517212563215313	0.431830437187867	1.19772141719204	0.231025488635117	0.52154759259241
Dda3937_02447	3591.43172509916	-0.396788620422579	0.332584125421801	-1.193047382882	0.232850816608976	0.525369654974002
Dda3937_03917	4016.5366596035	-0.733110329717598	0.615458714004044	-1.19116085780659	0.233590442439781	0.526666398422611
Dda3937_03012	2572.8037710812	0.267283917752092	0.224437612659826	1.19090519001914	0.233690806854858	0.526666398422611
Dda3937_00255	851.210774593367	-0.421783073973259	0.354403482351385	-1.19012113305103	0.233998785222406	0.527061359114109
Dda3937_00742	1304.05261088582	-0.783023669753776	0.659320368742738	-1.18762244710705	0.23498219012325	0.528976347494005
Dda3937_02503	1389.0975101789	-0.317462512298336	0.267597327445346	-1.18634410638191	0.235486435109127	0.529811123976399
Dda3937_03704	6248.49011357756	0.310264415862647	0.261730318154269	1.18543552023564	0.235845294643421	0.530318043617794
Dda3937_02755	10.6366941301187	1.14296186532983	0.964403527807259	1.18514898833743	0.235958544857221	NA
Dda3937_03509	202.191967521835	-1.11714698411505	0.943137501393272	-1.18450065071606	0.236214938853481	0.530434381611744
Dda3937_04213	1766.45104466738	-0.42539526739468	0.359251619376088	-1.18411510053445	0.236367503350063	0.530434381611744
Dda3937_02718	7602.88741845933	0.450097035607533	0.380117881820766	1.18409855766734	0.236374051019494	0.530434381611744
Dda3937_00125	179.02660538155	0.641106925928091	0.541496561392829	1.18395382655625	0.236431341086071	0.530434381611744
Dda3937_01537	45286.2087245885	-0.495025634845682	0.418579196522219	-1.18263315271906	0.236954567509926	0.53127746572164
Dda3937_03474	2553.95750303407	0.37398945741104	0.316315808435763	1.18232932859247	0.237075052684125	0.53127746572164
Dda3937_01875	2410.64805102004	-0.314719511358588	0.266261750042543	-1.18199294982589	0.237208498293747	0.53127746572164
Dda3937_02519	1218.04936879967	-0.75388624615338	0.638207226099565	-1.1812562053877	0.237500959318062	0.531632643434062
Dda3937_00313	4382.18397201512	-0.359011683605554	0.304064708232882	-1.18070816469298	0.237718676901962	0.531820206184614
Dda3937_01112	10322.9900226404	-0.309297119105042	0.262157472332441	-1.17981424047613	0.238074104444578	0.532315466638188
Dda3937_01775	4031.36714059762	0.258596596620345	0.219566570201829	1.17775942112973	0.238892530239959	0.532531261718918
Dda3937_01413	3176.09557664374	-0.622658837208121	0.528796934048594	-1.17750084600699	0.238995660056007	0.532531261718918
Dda3937_00456	49.0954726656656	-0.640080373956675	0.543674451325733	-1.17732288577449	0.239066655762926	0.532531261718918
Dda3937_01994	1810.41880099704	-0.364851840131828	0.309902547187201	-1.17731152403673	0.239071188935857	0.532531261718918
Dda3937_00159	5002.56081361339	-0.29137750643731	0.247551082270192	-1.17703992147885	0.239179572572147	0.532531261718918
Dda3937_00612	30.6916615851581	1.17817027363604	1.00161918084159	1.17626568677139	0.239488722948523	NA
Dda3937_02289	446.083486339602	0.581294741955988	0.49430306460511	1.17598854544909	0.239599453381608	0.532531261718918
Dda3937_03265	1580.32621305345	0.392156666078641	0.333511613197413	1.17584111185512	0.239658374446772	0.532531261718918
Dda3937_02592	3614.93255934132	-0.329092201957408	0.279994598739191	-1.1753519654997	0.239853932401736	0.532531261718918
Dda3937_00629	191.763767904699	-1.36177095633681	1.15911110555186	-1.17484074633938	0.240058435129089	0.532531261718918
Dda3937_00003	9750.65323891737	-0.283749443702594	0.24154243667626	-1.1747395099889	0.240098947225718	0.532531261718918
Dda3937_03581	101.747235991551	0.594231847214864	0.505858719785764	1.17469922722006	0.240115068659144	0.532531261718918
Dda3937_01399	3403.94406539306	0.330659588739583	0.281491048094235	1.17467177367888	0.240126056187007	0.532531261718918
Dda3937_03316	21810.5276316861	0.281815870810832	0.239990411375959	1.1742797105729	0.240283007370975	0.532531261718918
Dda3937_02893	4690.40765457953	-0.422536065764099	0.359833922210948	-1.17425300863211	0.240293699353427	0.532531261718918
Dda3937_01276	1611.01767847937	-0.607251290517438	0.517154550372801	-1.17421627650707	0.240308408166802	0.532531261718918
Dda3937_03390	2461.16409200645	0.488537582390716	0.416162721598088	1.17391000451628	0.240431074764326	0.532531261718918
Dda3937_03637	694.448572269687	-0.479371037795104	0.408370948105617	-1.17386175490408	0.240450403490813	0.532531261718918
Dda3937_01801	25283.5023156769	-0.434444302085153	0.370223035557701	-1.17346642526095	0.240608813221418	0.532585059811735
Dda3937_03608	267.245341658145	0.404037327006438	0.345336107948501	1.16998285932698	0.242007866782289	0.534946253261769
Dda3937_00588	4726.72743952727	-0.65571010851181	0.560516499946922	-1.16983194709505	0.242068604531573	0.534946253261769
Dda3937_02492	791.955276532956	-0.371803142451909	0.317833591727116	-1.16980442637142	0.242079681972148	0.534946253261769
Dda3937_03402	6066.00559122326	-0.717531973881093	0.613768552020793	-1.16905952825159	0.242379648393089	0.535311225677952
Dda3937_01282	5487.81219750153	0.304377650246953	0.26079819788517	1.16710028180858	0.243169874079623	0.536743570894085
Dda3937_03444	3779.64329069506	0.482191039863308	0.413267684165784	1.16677654299695	0.243300622245289	0.536743570894085
Dda3937_00082	33.521389748563	-0.531856954167662	0.455885036062312	-1.16664709761381	0.243352915084921	NA
Dda3937_01841	614.840207900736	-0.681128176357641	0.583934000673867	-1.16644719364108	0.243433687026	0.536743570894085
Dda3937_00028	290.817714314603	-0.439916874463329	0.377293586439759	-1.16598026119262	0.24362242619786	0.536861628430468
Dda3937_02012	3039.81628509576	-0.21980080984143	0.188572992221644	-1.16560068996032	0.243775928752985	0.536901948462619
Dda3937_02779	15627.0722776789	0.369301864846147	0.317140519715749	1.16447392208713	0.244232005558325	0.537158709112283
Dda3937_02938	587.603306873493	0.456287713803742	0.391913129975801	1.16425727770824	0.244319764365607	0.537158709112283
Dda3937_02768	101.496053432953	-0.501432008610702	0.430865071092178	-1.16377966619491	0.24451331454766	0.537158709112283
Dda3937_03000	128.882536339915	0.563997093269452	0.484641347343548	1.16374117965971	0.244528915749175	0.537158709112283
Dda3937_03366	6877.12304511196	0.490722030957988	0.421831619343681	1.16331258363584	0.244702701991895	0.537158709112283
Dda3937_02632	425.398300234507	-0.271133660281797	0.233071046746817	-1.16330905990364	0.244704131146845	0.537158709112283
Dda3937_03941	32242.5801047305	0.475830509686557	0.409369973318331	1.16234834184222	0.245093997638964	0.537717273273109
Dda3937_03936	12108.075403139	0.849804082388855	0.732288609030073	1.16047699214444	0.245854655921613	0.538715216883609
Dda3937_02817	647.346359855542	-0.417536170748416	0.35985963784553	-1.16027508182966	0.245936826391212	0.538715216883609
Dda3937_01607	894.90315309833	0.413845490020254	0.356693140678627	1.16022833865796	0.245955851979346	0.538715216883609
Dda3937_01685	460.612524199193	0.58108735980523	0.501082296453301	1.15966451802072	0.246185421745549	0.538920788176172
Dda3937_04194	14193.6685014022	-0.386910579865973	0.334123555813249	-1.15798653861516	0.246869529881611	0.539620392933879
Dda3937_03856	6804.62218599344	-0.43982094044422	0.379897679037263	-1.15773526587163	0.246972087696839	0.539620392933879
Dda3937_02106	2014.0031557908	0.317563668172465	0.274354803332195	1.15749264935578	0.247071140758555	0.539620392933879
Dda3937_02558	81.9372057348433	-0.405554744494901	0.350389470644547	-1.15743987326125	0.247092691342371	0.539620392933879
Dda3937_01476	663.208082798643	-0.29793721934968	0.257571345031121	-1.15671725561584	0.247387897363804	0.539620392933879
Dda3937_03235	629.445775443449	-0.54130155244681	0.468026938966345	-1.15656067499511	0.247451896707303	0.539620392933879
Dda3937_02260	4092.43198430047	0.970639252600017	0.839266377803346	1.15653298913334	0.247463213981373	0.539620392933879
Dda3937_03984	6096.4648621131	0.753287988784881	0.651510528767687	1.15621767496176	0.247592131937932	0.539620392933879
Dda3937_01317	586.256160118039	-0.439901046079451	0.380737047428765	-1.15539333261693	0.247929391007089	0.540059029999534
Dda3937_02913	48.9466154971679	0.524076907235009	0.453804088080974	1.1548527679669	0.248150723986601	0.540244805345828
Dda3937_03023	55.5396683428441	-0.52450883310999	0.454797173599154	-1.15328076680678	0.248795161807166	0.541351006869181
Dda3937_03279	656.093429677059	0.655010744354722	0.568133189487505	1.15291758424743	0.248944213834396	0.541378681892873
Dda3937_00051	246.609910690654	-0.351465141946348	0.305002456654645	-1.15233544608565	0.249183256611879	0.541601922280116
Dda3937_02850	8629.48855373047	-1.25276440601591	1.08999074823047	-1.14933489852982	0.25041791307364	0.543987709417628
Dda3937_03148	2333.09479726627	0.22740747352936	0.198048271743508	1.14824265583026	0.25086840457858	0.544668362264375
Dda3937_04334	5913.70865716845	-0.44639823705258	0.389394553688086	-1.14639055124062	0.251633590535858	0.546031140993383
Dda3937_00452	333.70785361375	0.752981574144241	0.657046016752889	1.14601040862475	0.251790845327466	0.546073974219206
Dda3937_00350	855.770118804873	-0.300730147637948	0.262562567328167	-1.14536565778654	0.252057718106777	0.546305364320369
Dda3937_03828	1960.55465844409	0.218332895994846	0.190724282250021	1.1447566792184	0.252309965213063	0.546305364320369
Dda3937_03274	107.412309897221	0.72434575968967	0.632751239932088	1.14475597039907	0.252310258918045	0.546305364320369
Dda3937_02411	2697.07449027392	-0.294663822174265	0.257659235011015	-1.14361832271088	0.252781959549526	0.54702842581535
Dda3937_04206	1762.03922875461	0.37547221121273	0.328863412670736	1.14172691988896	0.253567547484926	0.548153464226235
Dda3937_01082	10861.4602892151	-0.364039048557653	0.318856457786734	-1.141701978014	0.253577918353965	0.548153464226235
Dda3937_04116	11.3536177115298	-0.927283973423519	0.81221981955228	-1.14166627198862	0.25359276548692	NA
Dda3937_00911	203.908138216165	0.905914071269836	0.794568154493007	1.14013387794012	0.254230529746125	0.549265197835615
Dda3937_04123	140.506999318639	-0.360138999905964	0.316687270104235	-1.13720706167769	0.255451735588753	0.551479753286123
Dda3937_00289	5417.7086184281	-0.945349573088827	0.831638688136953	-1.13673111481455	0.2556507078675	0.551479753286123
Dda3937_02064	9227.33575189342	-0.290865209099262	0.255890196217135	-1.13667976889763	0.255672179753148	0.551479753286123
Dda3937_04318	164.085861999276	0.407537828859096	0.359676203747539	1.13306864511157	0.257185427388139	0.554442634179315
Dda3937_02406	16.0940135082638	-0.727564091365176	0.642261426714105	-1.13281611054784	0.257291484480659	NA
Dda3937_00139	1400.54329413151	-0.979773255951816	0.865150516101201	-1.13248878399468	0.257428997166232	0.554461589215785
Dda3937_00746	314.12595487969	-0.507796243331154	0.448431556818855	-1.13238293694901	0.25747347532458	0.554461589215785
Dda3937_01819	73.6746184720612	-0.986158962493953	0.871878042787182	-1.131074432545	0.258023764463442	0.555076639085012
Dda3937_01265	5946.5421553693	-0.438946377906556	0.388091261506899	-1.1310390659202	0.258038649144027	0.555076639085012
Dda3937_04092	28.2158040608223	-0.594972999487461	0.526432008776256	-1.13019913221184	0.258392325360568	NA
Dda3937_00878	5730.65614746814	-0.3420643166177	0.302789478117198	-1.12971005051008	0.258598420832135	0.555979604290421
Dda3937_01972	17204.7161113011	0.277585422156943	0.246004531753092	1.12837523836979	0.259161480645717	0.556630599407588
Dda3937_04070	823.179626123503	0.311141380717061	0.275754453527072	1.12832767245413	0.259181560892629	0.556630599407588
Dda3937_01959	1281.64793664405	0.342552859951062	0.30388107653312	1.1272595972712	0.259632739294979	0.55729816634614
Dda3937_02042	176.739950409002	0.534926914879689	0.474740674302554	1.12677708870333	0.259836739735878	0.557434734463086
Dda3937_00465	641.257255846822	0.417097321191119	0.370533572484847	1.1256667469941	0.260306603998523	0.558115118093551
Dda3937_00428	5112.1123374617	-0.233951504656689	0.207946052851255	-1.12505864597505	0.260564183668459	0.558115118093551
Dda3937_02716	722.626629379752	-0.360278713522499	0.320238673568741	-1.12503186922289	0.260575529827611	0.558115118093551
Dda3937_00091	1084.96538538406	0.468473627612088	0.4170115472072	1.12340684748309	0.261264742965194	0.559289646530881
Dda3937_00290	4420.77701855448	0.341653843408378	0.304234948336376	1.12299341438785	0.261440291416816	0.559338255194137
Dda3937_01100	10155.7246940542	0.341444534745004	0.304130725233416	1.12269003561856	0.261569161393984	0.559338255194137
Dda3937_04007	340.682443229899	0.474833983705592	0.423176067082521	1.12207192381935	0.26183186028249	0.559598663714622
Dda3937_01821	38.3393568480405	-0.930990111938143	0.831516032595566	-1.11962977915419	0.262871560074325	NA
Dda3937_02496	151586.714763542	0.647176644258316	0.578261595401542	1.11917625068793	0.263064955152229	0.561731059374713
Dda3937_00880	60838.3018497483	0.377500097644392	0.337335342765654	1.11906476964271	0.263112508294376	0.561731059374713
Dda3937_00131	4155.91164836843	-0.285224526512772	0.255000428088964	-1.11852567719323	0.263342546257188	0.561840884147137
Dda3937_02698	318.766562387913	0.412957421376706	0.369388846853331	1.1179477260738	0.263589319849767	0.561840884147137
Dda3937_00229	1006.19263195206	0.241298082607194	0.215864301790217	1.11782300549951	0.263642593968256	0.561840884147137
Dda3937_00314	2461.36468228333	0.214993428334693	0.192379994258427	1.11754566353656	0.263761086600135	0.561840884147137
Dda3937_02157	104.262641353612	0.383948471367296	0.343643368695239	1.11728759040248	0.263871379736694	0.561840884147137
Dda3937_00589	1516.19562101216	0.30415595020146	0.272326974932861	1.11687779103207	0.264046581716659	0.561912634510638
Dda3937_02589	130.188760677495	-0.444969217553633	0.398609708733949	-1.1163030096957	0.264292453765403	0.56213461912288
Dda3937_00008	489.66541169798	0.258396661197621	0.231917248453193	1.11417612498008	0.265203635767704	0.563770683958004
Dda3937_02182	6.57030688616173	-0.974477544427439	0.875573530051785	-1.11295911877304	0.265725987632438	NA
Dda3937_00411	3943.66640249159	-0.303764408443584	0.272956804314384	-1.11286622513985	0.265765887637441	0.564663638206677
Dda3937_03364	126.830356447054	-0.617514950888659	0.555110132382389	-1.11241880640594	0.265958122311502	0.564769895026189
Dda3937_02947	3153.90518383457	-0.345276162495357	0.310544100582132	-1.11184260737241	0.266205828777762	0.564870212987451
Dda3937_01385	2349.35610496174	0.481960906243719	0.43355562574315	1.11164722039438	0.266289861171622	0.564870212987451
Dda3937_01780	2409.65496874491	-0.62099882793791	0.559117471453895	-1.11067684278065	0.266707473440066	0.565454018702885
Dda3937_01130	141.220113161145	-0.36933707495314	0.332694875288306	-1.110137553616	0.266939756912072	0.565498396315499
Dda3937_00688	1669.15023010308	-0.510353763756629	0.459791808240049	-1.10996706468111	0.267013219111448	0.565498396315499
Dda3937_02641	861.89752189564	-0.657717094865536	0.593044500905639	-1.10905183988914	0.267407819174136	0.566032222782779
Dda3937_01029	1630.02080732683	-0.231468539738195	0.208816671391324	-1.1084772982729	0.267655738092198	0.566255160343163
Dda3937_01038	265.196758216845	0.531469716698235	0.479904439952831	1.1074490512121	0.268099828519927	0.566819634363532
Dda3937_04178	147.200441006579	0.707624957032861	0.63925417244247	1.10695399034966	0.268313821188467	0.566819634363532
Dda3937_02852	15326.6913268598	-1.19322627084773	1.07801986619179	-1.10686853579323	0.268350771242367	0.566819634363532
Dda3937_04527	25.0341927500494	-0.669541247342747	0.605915766647614	-1.10500713828121	0.269156496058485	NA
Dda3937_02198	72.8863557321061	0.464398763619561	0.420282899031876	1.10496707025031	0.269173858149967	0.567971360670534
Dda3937_00166	996.323140856448	-0.300680099368555	0.272121477888209	-1.10494806107175	0.269182095387042	0.567971360670534
Dda3937_03384	3485.542466925	0.293705422838445	0.26605071169399	1.10394526279735	0.269616882748583	0.568288617138269
Dda3937_03713	4445.3026651158	0.25338292206227	0.229525754907766	1.10394113359562	0.269618674059053	0.568288617138269
Dda3937_00837	12.30871710097	-0.752105908231723	0.681843175358905	-1.10304823075458	0.27000622068715	NA
Dda3937_01622	2083.70307258498	0.298454370406645	0.270642856007132	1.10276094041359	0.270130994516237	0.56901775546413
Dda3937_04501	4176.21992302756	0.416242152502195	0.377549288816174	1.10248427114601	0.270251192849496	0.56901775546413
Dda3937_04320	136.114699893035	0.565963637173667	0.513644846333038	1.10185791060523	0.27052344924236	0.569041431125074
Dda3937_04081	239.013262677244	0.263064900431678	0.238759414722298	1.10179906722275	0.27054903600205	0.569041431125074
Dda3937_02885	8600.24359782545	-0.449063897136932	0.407904485474499	-1.10090453311528	0.270938208931293	0.569558299452707
Dda3937_04577	3592.85318864905	0.241170660576752	0.219181843150177	1.10032225804173	0.27119173754674	0.569789624231802
Dda3937_01789	1742.32015037096	-0.367361621699257	0.334329533047682	-1.09880098940246	0.271854880565943	0.570476662621129
Dda3937_00457	30.0069394795168	0.703796839400276	0.640684291439905	1.09850803087201	0.271982712814533	NA
Dda3937_00015	243.86022946815	-0.375347484147879	0.341727657594296	-1.09838193019043	0.272037749424955	0.570476662621129
Dda3937_02737	2053.02574330502	-0.397241324154929	0.3617420824896	-1.09813412202698	0.272145927446129	0.570476662621129
Dda3937_00044	6438.27592335893	-0.422922758817153	0.385258524289479	-1.09776353319407	0.272307759001955	0.570476662621129
Dda3937_00896	1109.37352937119	-0.354849955678752	0.323342281101607	-1.09744371960821	0.27244747057008	0.570476662621129
Dda3937_02919	3791.06342509981	-0.33614485498192	0.306319401839953	-1.09736716957142	0.272480918968154	0.570476662621129
Dda3937_03458	358.448076328818	-0.423726055423611	0.38616468091112	-1.09726776261327	0.272524358849731	0.570476662621129
Dda3937_04446	2530.82657279501	-0.307543226004767	0.28133690283358	-1.09314925595342	0.274328272555201	0.573846553415284
Dda3937_03533	9181.78684637415	0.417850229975546	0.382448978409931	1.09256463885143	0.274584995534708	0.573846553415284
Dda3937_00980	419.234773803301	-0.301745808657873	0.276207192609904	-1.09246180668451	0.274630169199891	0.573846553415284
Dda3937_01684	729.286509233863	0.612602240844865	0.560861367737486	1.09225251743778	0.27472212461248	0.573846553415284
Dda3937_01743	25.5460281907846	-0.534304505718155	0.489283648887453	-1.09201381843246	0.274827027452204	NA
Dda3937_00109	58.491384457216	-0.461302157720437	0.422458685373775	-1.09194620371527	0.274856747568841	0.573846553415284
Dda3937_02591	202.122532562972	0.356066714399779	0.326199511695552	1.09156115087046	0.275026039763882	0.573898267946597
Dda3937_01864	258.832131106665	-0.451574994719145	0.414059815917719	-1.090603283292	0.27544748422072	0.574213010710583
Dda3937_02059	11055.3866961558	0.553818290782519	0.507903232706617	1.09040119282411	0.275536456650148	0.574213010710583
Dda3937_00021	8031.55161094146	0.489037493210085	0.448576101033429	1.09019961626008	0.275625222361431	0.574213010710583
Dda3937_01802	7482.83153720078	-0.54246678408242	0.49777982751154	-1.0897725341629	0.27581335553583	0.574213010710583
Dda3937_00343	102.246290676959	-0.529148779588721	0.485729226975614	-1.08939044677928	0.275981742396066	0.574213010710583
Dda3937_00371	137.743514813799	-0.441674310632429	0.405485490839549	-1.08924812505116	0.276044481855075	0.574213010710583
Dda3937_02643	2378.3989255289	-0.461093675446319	0.42455538848622	-1.08606247371015	0.277451353390942	0.576837342573523
Dda3937_03511	276.297677397576	-0.864327752913796	0.796207732288822	-1.08555558789809	0.277675657728391	0.57693861852616
Dda3937_04080	375.408215020475	0.68629040740698	0.632353293518303	1.08529585350711	0.277790641808617	0.57693861852616
Dda3937_01065	1249.43803722625	0.204851530593552	0.188897560076064	1.08445831968959	0.27816163775933	0.57740714246853
Dda3937_02171	13.3751992809085	0.791603246084882	0.730074920533306	1.0842767280742	0.278242120477362	NA
Dda3937_01946	338.730195928077	0.293499685045298	0.270811305078797	1.08377929407304	0.278462667995089	0.577516751461753
Dda3937_02246	18576.0778274112	0.433443821289951	0.400024890657847	1.08354212803395	0.278567862268352	0.577516751461753
Dda3937_01178	1645.03911949582	0.962131201162632	0.888103088790855	1.08335531460944	0.278650741828436	0.577516751461753
Dda3937_02158	15.616500513197	-0.660376493855339	0.60972372050106	-1.08307495944664	0.278775152550813	NA
Dda3937_01982	1158.67453772705	0.363706998849638	0.335835279186473	1.08299223277162	0.27881187065237	0.577549263620533
Dda3937_00366	11.6128868403515	-0.787160035296673	0.726966257409936	-1.08280133675144	0.278896612098218	NA
Dda3937_03894	2122.81163001465	-0.229118321407861	0.211632782374134	-1.08262207224028	0.278976206102041	0.577588380829617
Dda3937_04301	8213.65180399851	0.315521729213588	0.291801109055129	1.08129037012665	0.279567969692896	0.578373021011194
Dda3937_02608	2575.14038437824	-0.270558465284567	0.250259001917417	-1.08111381893007	0.279646487116971	0.578373021011194
Dda3937_01767	54.5036117519664	-0.48952409552038	0.453019842233356	-1.0805798110455	0.279884067099327	0.578563055935151
Dda3937_03881	2446.37922940853	-0.327544341591744	0.303338262926367	-1.0797989624911	0.280231713305795	0.578980298406509
Dda3937_03397	5678.98132313313	0.280496741837675	0.25989814961205	1.07925640200353	0.280473442536426	0.579178388097841
Dda3937_03566	594.690218002218	0.301297957680635	0.279388072421042	1.07842097577657	0.280845930319386	0.57964614828393
Dda3937_04438	336.827525016829	-0.360458256259198	0.334517645394982	-1.07754631548236	0.281236270984518	0.580150250430919
Dda3937_03980	7687.79721747854	0.444268138412541	0.412627121615648	1.07668186393808	0.281622417365994	0.580596895656989
Dda3937_03982	51024.718394557	0.35593240259887	0.330667074692261	1.07640714737058	0.28174520723521	0.580596895656989
Dda3937_02304	2411.8799122955	0.241205054535593	0.224274242964227	1.07549155599677	0.282154710680166	0.580990789039794
